meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1140,9222,3,22,5.0,10.0,SOFT,4.0
1140,9222,2,1,4.0,10.0,MEDIUM,3.0
1140,9222,2,81,2.0,3.0,HARD,1.0
1140,9222,3,10,3.0,13.0,MEDIUM,0.0
1140,9222,3,23,5.0,6.0,SOFT,0.0
1140,9222,4,23,7.0,9.0,SOFT,0.0
1140,9222,4,22,10.0,13.0,SOFT,9.0
1140,9222,3,1,10.0,19.0,MEDIUM,0.0
1140,9222,3,81,3.0,4.0,HARD,2.0
1140,9222,4,81,4.0,5.0,HARD,3.0
1140,9222,4,10,13.0,14.0,MEDIUM,0.0
1140,9222,5,81,5.0,6.0,HARD,4.0
1140,9222,3,24,5.0,8.0,MEDIUM,0.0
1140,9222,6,81,6.0,7.0,HARD,5.0
1140,9222,5,23,9.0,10.0,SOFT,0.0
1140,9222,3,63,12.0,17.0,HARD,11.0
1140,9222,6,23,10.0,11.0,SOFT,9.0
1140,9222,5,22,13.0,16.0,SOFT,12.0
1140,9222,4,24,8.0,13.0,MEDIUM,3.0
1140,9222,7,81,7.0,9.0,HARD,0.0
1140,9222,2,34,2.0,3.0,MEDIUM,0.0
1140,9222,7,23,11.0,16.0,SOFT,0.0
1140,9222,5,10,14.0,22.0,MEDIUM,0.0
1140,9222,5,24,13.0,14.0,MEDIUM,8.0
1140,9222,3,34,4.0,3.0,MEDIUM,0.0
1140,9222,8,81,9.0,11.0,HARD,8.0
1140,9222,4,1,19.0,25.0,MEDIUM,0.0
1140,9222,4,63,17.0,22.0,HARD,16.0
1140,9222,5,55,20.0,23.0,MEDIUM,0.0
1140,9222,6,24,14.0,21.0,MEDIUM,0.0
1140,9222,6,10,22.0,23.0,MEDIUM,8.0
1140,9222,6,55,23.0,31.0,MEDIUM,3.0
1140,9222,5,1,25.0,32.0,MEDIUM,6.0
1140,9222,6,27,20.0,27.0,MEDIUM,0.0
1140,9222,9,81,11.0,16.0,HARD,10.0
1140,9222,8,23,16.0,23.0,MEDIUM,0.0
1140,9222,7,24,21.0,22.0,MEDIUM,0.0
1140,9222,6,22,16.0,19.0,SOFT,15.0
1140,9222,4,34,4.0,8.0,MEDIUM,2.0
1140,9222,7,10,23.0,31.0,MEDIUM,0.0
1140,9222,9,23,23.0,30.0,MEDIUM,0.0
1140,9222,8,24,22.0,27.0,MEDIUM,0.0
1140,9222,5,63,22.0,25.0,MEDIUM,0.0
1140,9222,5,34,8.0,12.0,MEDIUM,1.0
1140,9222,7,55,31.0,41.0,MEDIUM,0.0
1140,9222,7,22,19.0,22.0,SOFT,18.0
1140,9222,8,10,31.0,32.0,MEDIUM,8.0
1140,9222,7,27,27.0,34.0,MEDIUM,0.0
1140,9222,6,63,25.0,35.0,MEDIUM,3.0
1140,9222,6,1,32.0,37.0,MEDIUM,0.0
1140,9222,10,23,30.0,37.0,MEDIUM,0.0
1140,9222,6,34,12.0,17.0,MEDIUM,6.0
1140,9222,7,1,37.0,44.0,MEDIUM,5.0
1140,9222,9,24,27.0,34.0,MEDIUM,0.0
1140,9222,7,63,35.0,36.0,MEDIUM,0.0
1140,9222,11,23,37.0,44.0,MEDIUM,0.0
1140,9222,10,24,34.0,35.0,MEDIUM,0.0
1140,9222,7,34,17.0,21.0,MEDIUM,5.0
1140,9222,8,55,41.0,44.0,MEDIUM,0.0
1140,9222,8,27,34.0,41.0,MEDIUM,0.0
1140,9222,12,23,44.0,51.0,MEDIUM,0.0
1140,9222,14,81,29.0,34.0,MEDIUM,0.0
1140,9222,9,55,44.0,51.0,MEDIUM,3.0
1140,9222,8,1,44.0,48.0,MEDIUM,0.0
1140,9222,11,22,31.0,34.0,MEDIUM,0.0
1140,9222,11,24,35.0,43.0,MEDIUM,4.0
1140,9222,15,81,34.0,39.0,MEDIUM,5.0
1140,9222,8,34,21.0,25.0,MEDIUM,11.0
1140,9222,13,23,51.0,58.0,MEDIUM,0.0
1140,9222,9,1,48.0,55.0,MEDIUM,4.0
1140,9222,9,10,32.0,44.0,MEDIUM,9.0
1140,9222,16,81,39.0,40.0,MEDIUM,10.0
1140,9222,10,55,51.0,62.0,MEDIUM,11.0
1140,9222,12,22,34.0,37.0,MEDIUM,0.0
1140,9222,12,24,43.0,51.0,MEDIUM,0.0
1140,9222,9,34,25.0,36.0,MEDIUM,9.0
1140,9222,17,81,40.0,45.0,MEDIUM,0.0
1140,9222,11,63,51.0,53.0,MEDIUM,0.0
1140,9222,12,63,53.0,56.0,MEDIUM,2.0
1140,9222,15,23,61.0,66.0,MEDIUM,0.0
1140,9222,9,27,41.0,51.0,MEDIUM,7.0
1140,9222,10,1,55.0,61.0,MEDIUM,0.0
1140,9222,10,10,44.0,56.0,MEDIUM,9.0
1140,9222,13,24,51.0,65.0,MEDIUM,0.0
1140,9222,16,23,66.0,73.0,MEDIUM,0.0
1140,9222,11,55,62.0,72.0,MEDIUM,10.0
1140,9222,13,22,37.0,46.0,MEDIUM,0.0
1140,9222,11,1,61.0,70.0,MEDIUM,0.0
1140,9222,18,81,45.0,46.0,HARD,15.0
1140,9222,19,81,46.0,52.0,HARD,16.0
1140,9222,14,63,66.0,67.0,MEDIUM,0.0
1140,9222,10,34,36.0,40.0,MEDIUM,0.0
1140,9222,17,23,73.0,74.0,SOFT,10.0
1140,9222,14,24,65.0,66.0,MEDIUM,14.0
1140,9222,15,24,66.0,67.0,MEDIUM,15.0
1140,9222,12,1,70.0,72.0,MEDIUM,13.0
1140,9222,11,10,56.0,60.0,HARD,2.0
1140,9222,16,24,67.0,67.0,MEDIUM,16.0
1140,9222,15,63,67.0,69.0,MEDIUM,14.0
1140,9222,13,1,72.0,73.0,MEDIUM,0.0
1140,9222,14,1,74.0,74.0,MEDIUM,0.0
1140,9222,1,21,1.0,7.0,MEDIUM,0.0
1140,9222,15,1,75.0,77.0,MEDIUM,11.0
1140,9222,1,16,1.0,6.0,MEDIUM,8.0
1140,9222,1,31,1.0,5.0,HARD,7.0
1140,9222,1,2,1.0,3.0,SOFT,5.0
1140,9222,16,1,77.0,79.0,MEDIUM,15.0
1140,9222,1,14,1.0,3.0,MEDIUM,5.0
1140,9222,1,4,1.0,5.0,MEDIUM,5.0
1140,9222,1,44,1.0,4.0,MEDIUM,16.0
1140,9222,17,1,79.0,82.0,MEDIUM,17.0
1140,9222,2,31,5.0,8.0,HARD,11.0
1140,9222,2,2,3.0,4.0,SOFT,12.0
1140,9222,2,44,4.0,9.0,MEDIUM,0.0
1140,9222,3,2,4.0,5.0,SOFT,0.0
1140,9222,1,77,1.0,10.0,MEDIUM,8.0
1140,9222,4,2,5.0,6.0,SOFT,14.0
1140,9222,1,20,1.0,8.0,MEDIUM,0.0
1140,9222,2,21,7.0,10.0,MEDIUM,0.0
1140,9222,18,1,82.0,85.0,MEDIUM,0.0
1140,9222,2,4,5.0,6.0,MEDIUM,9.0
1140,9222,19,1,85.0,94.0,MEDIUM,3.0
1140,9222,3,21,10.0,19.0,MEDIUM,3.0
1140,9222,5,2,6.0,11.0,MEDIUM,15.0
1140,9222,2,77,10.0,11.0,MEDIUM,17.0
1140,9222,3,44,9.0,12.0,MEDIUM,0.0
1140,9222,4,44,12.0,15.0,MEDIUM,0.0
1140,9222,2,20,8.0,15.0,MEDIUM,0.0
1140,9222,3,77,11.0,21.0,MEDIUM,0.0
1140,9222,6,2,11.0,18.0,MEDIUM,0.0
1140,9222,20,1,94.0,97.0,MEDIUM,0.0
1140,9222,3,31,8.0,9.0,HARD,14.0
1140,9222,4,31,9.0,13.0,HARD,15.0
1140,9222,21,1,97.0,107.0,MEDIUM,3.0
1140,9222,4,16,18.0,21.0,MEDIUM,0.0
1140,9222,5,44,15.0,18.0,MEDIUM,0.0
1140,9222,4,77,21.0,22.0,MEDIUM,10.0
1140,9222,2,14,3.0,8.0,MEDIUM,0.0
1140,9222,5,31,13.0,16.0,HARD,19.0
1140,9222,5,16,21.0,30.0,MEDIUM,0.0
1140,9222,6,44,18.0,21.0,MEDIUM,3.0
1140,9222,4,21,19.0,32.0,MEDIUM,0.0
1140,9222,3,20,15.0,22.0,MEDIUM,0.0
1140,9222,6,31,16.0,20.0,MEDIUM,11.0
1140,9222,7,44,21.0,24.0,MEDIUM,0.0
1140,9222,5,77,22.0,31.0,MEDIUM,0.0
1140,9222,8,2,25.0,32.0,MEDIUM,0.0
1140,9222,8,44,24.0,27.0,MEDIUM,3.0
1140,9222,4,14,13.0,29.0,MEDIUM,5.0
1140,9222,22,1,107.0,110.0,MEDIUM,0.0
1140,9222,7,31,20.0,24.0,HARD,22.0
1140,9222,6,77,31.0,32.0,MEDIUM,0.0
1140,9222,6,16,30.0,33.0,MEDIUM,0.0
1140,9222,9,2,32.0,39.0,MEDIUM,0.0
1140,9222,23,1,110.0,122.0,MEDIUM,3.0
1140,9222,5,21,32.0,44.0,MEDIUM,0.0
1140,9222,7,16,33.0,34.0,MEDIUM,0.0
1140,9222,4,20,22.0,29.0,MEDIUM,0.0
1140,9222,3,4,6.0,16.0,HARD,0.0
1140,9222,8,31,24.0,28.0,MEDIUM,15.0
1140,9222,5,20,29.0,30.0,MEDIUM,7.0
1140,9222,6,20,30.0,31.0,MEDIUM,8.0
1140,9222,7,77,32.0,41.0,MEDIUM,0.0
1140,9222,10,2,39.0,46.0,MEDIUM,0.0
1140,9222,9,44,27.0,28.0,MEDIUM,6.0
1140,9222,7,20,31.0,32.0,MEDIUM,9.0
1140,9222,10,44,28.0,44.0,MEDIUM,7.0
1140,9222,5,14,29.0,45.0,MEDIUM,5.0
1140,9222,9,31,28.0,35.0,MEDIUM,0.0
1140,9222,4,4,16.0,26.0,HARD,0.0
1140,9222,11,2,46.0,53.0,MEDIUM,0.0
1140,9222,8,77,41.0,42.0,MEDIUM,9.0
1140,9222,8,20,32.0,44.0,MEDIUM,0.0
1140,9222,8,16,34.0,42.0,MEDIUM,4.0
1140,9222,6,21,44.0,55.0,MEDIUM,0.0
1140,9222,24,1,122.0,125.0,MEDIUM,0.0
1140,9222,25,1,125.0,141.0,MEDIUM,3.0
1140,9222,9,77,42.0,50.0,MEDIUM,0.0
1140,9222,12,2,53.0,60.0,MEDIUM,0.0
1140,9222,10,31,35.0,40.0,MEDIUM,0.0
1140,9222,11,44,44.0,62.0,MEDIUM,6.0
1140,9222,5,4,26.0,32.0,MEDIUM,0.0
1140,9222,10,77,50.0,51.0,MEDIUM,8.0
1140,9222,13,2,60.0,67.0,MEDIUM,0.0
1140,9222,6,14,45.0,52.0,MEDIUM,0.0
1140,9222,9,16,42.0,45.0,MEDIUM,0.0
1140,9222,11,77,51.0,71.0,MEDIUM,0.0
1140,9222,10,16,45.0,54.0,MEDIUM,3.0
1140,9222,6,4,32.0,37.0,MEDIUM,0.0
1140,9222,11,31,40.0,45.0,MEDIUM,0.0
1140,9222,8,21,66.0,69.0,MEDIUM,11.0
1140,9222,14,2,67.0,68.0,MEDIUM,14.0
1140,9222,26,1,141.0,144.0,MEDIUM,0.0
1140,9222,12,44,62.0,83.0,HARD,0.0
1140,9222,15,2,68.0,69.0,MEDIUM,0.0
1140,9222,9,21,69.0,72.0,MEDIUM,12.0
1140,9222,16,2,69.0,70.0,MEDIUM,0.0
1140,9222,17,2,70.0,71.0,MEDIUM,0.0
1140,9222,27,1,144.0,154.0,MEDIUM,3.0
1140,9222,18,2,71.0,72.0,MEDIUM,0.0
1140,9222,7,14,52.0,57.0,MEDIUM,0.0
1140,9222,19,2,72.0,73.0,MEDIUM,16.0
1140,9222,11,21,75.0,78.0,MEDIUM,0.0
1140,9222,12,31,45.0,46.0,MEDIUM,7.0
1140,9222,7,4,37.0,40.0,MEDIUM,0.0
1140,9222,11,16,54.0,58.0,MEDIUM,12.0
1140,9222,13,31,46.0,47.0,MEDIUM,5.0
1140,9222,14,31,47.0,48.0,MEDIUM,8.0
1140,9222,12,21,78.0,82.0,MEDIUM,0.0
1140,9222,20,2,73.0,75.0,MEDIUM,14.0
1140,9222,15,31,48.0,49.0,MEDIUM,6.0
1140,9222,8,14,57.0,60.0,MEDIUM,5.0
1140,9222,28,1,154.0,155.0,MEDIUM,0.0
1140,9222,16,31,49.0,50.0,MEDIUM,9.0
1140,9222,29,1,155.0,156.0,MEDIUM,13.0
1140,9222,8,4,40.0,40.0,MEDIUM,6.0
1140,9222,17,31,50.0,51.0,MEDIUM,0.0
1140,9222,12,16,58.0,64.0,MEDIUM,16.0
1140,9222,30,1,156.0,157.0,MEDIUM,15.0
1140,9222,18,31,51.0,52.0,MEDIUM,10.0
1140,9222,31,1,157.0,157.0,MEDIUM,13.0
1140,9222,19,31,52.0,53.0,MEDIUM,8.0
1140,9222,9,14,60.0,60.0,MEDIUM,0.0
1140,9222,20,31,53.0,53.0,MEDIUM,11.0
1141,7765,1,23,1.0,2.0,MEDIUM,0.0
1141,7765,1,2,1.0,2.0,HARD,0.0
1141,7765,1,77,1.0,3.0,MEDIUM,0.0
1141,7765,1,24,1.0,3.0,MEDIUM,0.0
1141,7765,1,4,1.0,6.0,MEDIUM,0.0
1141,7765,1,81,1.0,8.0,MEDIUM,0.0
1141,7765,1,21,1.0,8.0,MEDIUM,0.0
1141,7765,1,11,1.0,4.0,MEDIUM,0.0
1141,7765,1,22,1.0,12.0,MEDIUM,0.0
1141,7765,1,31,1.0,2.0,MEDIUM,0.0
1141,7765,1,10,1.0,8.0,MEDIUM,0.0
1141,7765,1,14,1.0,8.0,MEDIUM,0.0
1141,7765,1,16,1.0,6.0,MEDIUM,0.0
1141,7765,1,27,1.0,2.0,SOFT,0.0
1141,7765,1,55,1.0,7.0,MEDIUM,0.0
1141,7765,1,20,1.0,2.0,SOFT,0.0
1141,7765,1,1,1.0,4.0,MEDIUM,0.0
1141,7765,1,18,1.0,3.0,MEDIUM,0.0
1141,7765,2,11,4.0,7.0,MEDIUM,3.0
1141,7765,2,2,2.0,9.0,HARD,1.0
1141,7765,2,77,3.0,10.0,MEDIUM,2.0
1141,7765,2,1,4.0,6.0,MEDIUM,3.0
1141,7765,2,23,2.0,7.0,MEDIUM,1.0
1141,7765,1,63,1.0,10.0,MEDIUM,0.0
1141,7765,2,16,6.0,9.0,MEDIUM,5.0
1141,7765,2,27,2.0,12.0,SOFT,1.0
1141,7765,2,31,2.0,11.0,MEDIUM,1.0
1141,7765,2,20,2.0,10.0,SOFT,1.0
1141,7765,2,55,7.0,10.0,MEDIUM,6.0
1141,7765,2,44,4.0,7.0,MEDIUM,3.0
1141,7765,2,21,8.0,12.0,MEDIUM,7.0
1141,7765,2,24,3.0,10.0,MEDIUM,2.0
1141,7765,3,44,7.0,10.0,MEDIUM,6.0
1141,7765,3,23,7.0,10.0,MEDIUM,6.0
1141,7765,3,77,10.0,11.0,MEDIUM,9.0
1141,7765,2,14,8.0,15.0,MEDIUM,7.0
1141,7765,2,10,8.0,15.0,MEDIUM,7.0
1141,7765,2,4,6.0,9.0,MEDIUM,0.0
1141,7765,3,11,7.0,10.0,SOFT,0.0
1141,7765,3,1,6.0,9.0,SOFT,0.0
1141,7765,2,81,8.0,13.0,SOFT,0.0
1141,7765,3,21,12.0,18.0,SOFT,0.0
1141,7765,3,2,9.0,14.0,MEDIUM,0.0
1141,7765,2,22,12.0,18.0,SOFT,0.0
1141,7765,3,24,10.0,11.0,MEDIUM,9.0
1141,7765,4,77,11.0,14.0,SOFT,0.0
1141,7765,2,18,3.0,11.0,MEDIUM,2.0
1141,7765,3,4,9.0,13.0,SOFT,0.0
1141,7765,3,55,10.0,12.0,MEDIUM,0.0
1141,7765,5,77,14.0,17.0,SOFT,0.0
1141,7765,4,24,11.0,14.0,SOFT,0.0
1141,7765,4,21,18.0,19.0,SOFT,0.0
1141,7765,4,1,9.0,21.0,SOFT,3.0
1141,7765,3,16,9.0,12.0,MEDIUM,0.0
1141,7765,4,11,10.0,21.0,SOFT,3.0
1141,7765,3,81,13.0,22.0,SOFT,5.0
1141,7765,2,63,10.0,13.0,MEDIUM,0.0
1141,7765,3,20,10.0,20.0,SOFT,0.0
1141,7765,3,27,12.0,22.0,SOFT,0.0
1141,7765,3,31,11.0,20.0,MEDIUM,0.0
1141,7765,3,14,15.0,20.0,SOFT,0.0
1141,7765,4,44,10.0,13.0,MEDIUM,0.0
1141,7765,4,2,14.0,24.0,HARD,0.0
1141,7765,5,24,14.0,15.0,SOFT,3.0
1141,7765,4,55,12.0,21.0,MEDIUM,9.0
1141,7765,4,4,13.0,21.0,SOFT,4.0
1141,7765,3,10,15.0,22.0,MEDIUM,0.0
1141,7765,4,16,12.0,14.0,MEDIUM,0.0
1141,7765,3,63,13.0,20.0,MEDIUM,3.0
1141,7765,3,18,11.0,14.0,SOFT,0.0
1141,7765,5,21,19.0,25.0,MEDIUM,11.0
1141,7765,4,23,10.0,15.0,MEDIUM,0.0
1141,7765,6,24,15.0,18.0,SOFT,4.0
1141,7765,6,77,17.0,20.0,SOFT,6.0
1141,7765,4,18,14.0,17.0,SOFT,3.0
1141,7765,5,16,14.0,17.0,MEDIUM,5.0
1141,7765,3,22,18.0,20.0,MEDIUM,11.0
1141,7765,4,81,22.0,24.0,MEDIUM,7.0
1141,7765,4,14,20.0,22.0,SOFT,0.0
1141,7766,1,18,1.0,8.0,MEDIUM,0.0
1141,7766,1,77,1.0,8.0,MEDIUM,0.0
1141,7766,1,24,1.0,8.0,MEDIUM,0.0
1141,7766,1,21,1.0,9.0,MEDIUM,0.0
1141,7766,1,31,1.0,7.0,SOFT,0.0
1141,7766,1,4,1.0,8.0,MEDIUM,0.0
1141,7766,1,81,1.0,7.0,MEDIUM,0.0
1141,7766,1,10,1.0,8.0,SOFT,0.0
1141,7766,1,55,1.0,4.0,SOFT,0.0
1141,7766,1,11,1.0,4.0,MEDIUM,0.0
1141,7766,1,22,1.0,9.0,MEDIUM,0.0
1141,7766,1,2,1.0,6.0,SOFT,0.0
1141,7766,1,14,1.0,8.0,MEDIUM,0.0
1141,7766,1,16,1.0,4.0,SOFT,0.0
1141,7766,1,44,1.0,4.0,SOFT,0.0
1141,7766,1,63,1.0,7.0,SOFT,0.0
1141,7766,1,1,1.0,7.0,MEDIUM,0.0
1141,7766,1,20,1.0,6.0,MEDIUM,0.0
1141,7766,1,23,1.0,6.0,SOFT,0.0
1141,7766,1,27,1.0,6.0,MEDIUM,0.0
1141,7766,2,55,4.0,7.0,SOFT,3.0
1141,7766,2,11,4.0,7.0,MEDIUM,3.0
1141,7766,2,16,4.0,7.0,SOFT,3.0
1141,7766,2,44,4.0,8.0,SOFT,3.0
1141,7766,2,77,8.0,8.0,MEDIUM,7.0
1141,7766,2,24,8.0,9.0,MEDIUM,7.0
1141,7766,2,2,6.0,11.0,SOFT,0.0
1141,7766,2,23,6.0,9.0,SOFT,0.0
1141,7766,3,55,7.0,10.0,SOFT,0.0
1141,7766,2,20,6.0,12.0,SOFT,0.0
1141,7766,2,18,8.0,14.0,SOFT,0.0
1141,7766,3,77,9.0,12.0,SOFT,0.0
1141,7766,3,24,9.0,12.0,SOFT,0.0
1141,7766,2,22,9.0,15.0,SOFT,0.0
1141,7766,2,31,7.0,13.0,SOFT,0.0
1141,7766,2,27,6.0,9.0,SOFT,0.0
1141,7766,2,63,7.0,10.0,SOFT,0.0
1141,7766,2,21,9.0,15.0,SOFT,0.0
1141,7766,2,4,8.0,11.0,SOFT,0.0
1141,7766,3,11,7.0,10.0,SOFT,0.0
1141,7766,3,44,8.0,11.0,SOFT,0.0
1141,7766,3,16,7.0,10.0,SOFT,0.0
1141,7766,2,81,7.0,12.0,SOFT,0.0
1141,7766,2,14,8.0,12.0,SOFT,0.0
1141,7766,2,1,7.0,10.0,SOFT,0.0
1141,7766,2,10,8.0,12.0,SOFT,0.0
1141,7766,4,77,12.0,15.0,SOFT,3.0
1141,7766,4,24,12.0,15.0,SOFT,3.0
1141,7766,3,23,9.0,14.0,SOFT,5.0
1141,7766,4,55,10.0,18.0,SOFT,0.0
1141,7766,3,27,9.0,16.0,SOFT,3.0
1141,7766,3,4,11.0,23.0,SOFT,3.0
1141,7766,4,16,10.0,17.0,SOFT,6.0
1141,7766,4,11,10.0,26.0,SOFT,3.0
1141,7766,4,44,11.0,24.0,SOFT,3.0
1141,7766,3,63,10.0,21.0,SOFT,3.0
1141,7766,3,81,12.0,27.0,SOFT,5.0
1141,7766,3,1,10.0,24.0,SOFT,0.0
1141,7766,3,18,14.0,16.0,SOFT,6.0
1141,7766,4,23,14.0,28.0,HARD,0.0
1141,7766,3,14,12.0,13.0,MEDIUM,7.0
1141,7766,3,21,15.0,26.0,SOFT,6.0
1141,7766,5,77,15.0,18.0,MEDIUM,8.0
1141,7766,5,24,15.0,17.0,SOFT,6.0
1141,7766,3,10,12.0,24.0,SOFT,4.0
1141,7766,4,2,16.0,29.0,SOFT,5.0
1141,7766,3,31,13.0,25.0,SOFT,6.0
1141,7766,3,22,15.0,27.0,SOFT,0.0
1141,7766,4,14,13.0,25.0,SOFT,4.0
1141,7766,4,18,16.0,28.0,MEDIUM,7.0
1141,7766,6,24,17.0,27.0,MEDIUM,8.0
1141,7766,5,55,18.0,28.0,SOFT,3.0
1141,7766,6,77,18.0,28.0,SOFT,6.0
1141,7766,5,16,17.0,26.0,SOFT,3.0
1141,7766,4,27,16.0,25.0,MEDIUM,5.0
1141,7766,3,20,12.0,18.0,MEDIUM,5.0
1141,7766,4,4,23.0,27.0,MEDIUM,7.0
1141,7766,4,63,21.0,25.0,SOFT,6.0
1141,7766,5,44,24.0,27.0,SOFT,7.0
1141,7766,4,21,26.0,28.0,SOFT,7.0
1141,7767,1,4,1.0,8.0,SOFT,0.0
1141,7767,1,27,1.0,6.0,MEDIUM,0.0
1141,7767,1,20,1.0,6.0,MEDIUM,0.0
1141,7767,1,63,1.0,4.0,SOFT,0.0
1141,7767,1,44,1.0,4.0,SOFT,0.0
1141,7767,1,16,1.0,4.0,SOFT,0.0
1141,7767,1,55,1.0,5.0,SOFT,0.0
1141,7767,1,18,1.0,7.0,SOFT,0.0
1141,7767,2,16,4.0,7.0,SOFT,3.0
1141,7767,1,24,1.0,4.0,SOFT,0.0
1141,7767,1,77,1.0,4.0,SOFT,0.0
1141,7767,1,31,1.0,7.0,SOFT,0.0
1141,7767,1,21,1.0,4.0,SOFT,0.0
1141,7767,2,55,5.0,8.0,SOFT,4.0
1141,7767,1,14,1.0,5.0,SOFT,0.0
1141,7767,1,81,1.0,7.0,SOFT,0.0
1141,7767,1,22,1.0,7.0,SOFT,0.0
1141,7767,2,44,4.0,7.0,SOFT,3.0
1141,7767,2,63,4.0,7.0,SOFT,3.0
1141,7767,1,1,1.0,8.0,HARD,0.0
1141,7767,1,23,1.0,4.0,SOFT,3.0
1141,7767,1,11,1.0,4.0,HARD,0.0
1141,7767,1,2,1.0,4.0,SOFT,5.0
1141,7767,2,27,6.0,16.0,MEDIUM,5.0
1141,7767,2,24,4.0,7.0,SOFT,3.0
1141,7767,2,77,4.0,7.0,SOFT,3.0
1141,7767,2,21,4.0,10.0,SOFT,0.0
1141,7767,3,16,7.0,10.0,SOFT,6.0
1141,7767,1,10,1.0,7.0,SOFT,0.0
1141,7767,3,55,8.0,10.0,SOFT,7.0
1141,7767,2,18,7.0,8.0,SOFT,6.0
1141,7767,2,20,6.0,15.0,MEDIUM,5.0
1141,7767,3,44,7.0,12.0,SOFT,6.0
1141,7767,2,23,4.0,7.0,SOFT,6.0
1141,7767,2,2,4.0,7.0,SOFT,8.0
1141,7767,2,14,5.0,6.0,SOFT,0.0
1141,7767,2,11,4.0,7.0,HARD,3.0
1141,7767,3,63,7.0,13.0,SOFT,4.0
1141,7767,2,31,7.0,8.0,SOFT,0.0
1141,7767,2,4,8.0,11.0,SOFT,7.0
1141,7767,2,22,7.0,8.0,SOFT,0.0
1141,7767,4,55,10.0,17.0,SOFT,9.0
1141,7767,3,21,10.0,11.0,SOFT,0.0
1141,7767,4,16,10.0,17.0,SOFT,9.0
1141,7767,2,10,7.0,8.0,SOFT,6.0
1141,7767,3,24,7.0,10.0,SOFT,0.0
1141,7767,3,77,7.0,11.0,SOFT,0.0
1141,7767,3,18,8.0,14.0,SOFT,0.0
1141,7767,3,23,7.0,13.0,SOFT,0.0
1141,7767,3,2,7.0,10.0,SOFT,0.0
1141,7767,4,63,13.0,16.0,SOFT,7.0
1141,7767,4,44,12.0,15.0,SOFT,0.0
1141,7767,4,24,10.0,11.0,SOFT,3.0
1141,7767,2,81,7.0,10.0,SOFT,0.0
1141,7767,4,2,10.0,13.0,SOFT,3.0
1141,7767,3,4,11.0,14.0,SOFT,0.0
1141,7767,2,1,8.0,11.0,SOFT,0.0
1141,7767,4,77,11.0,12.0,SOFT,4.0
1141,7767,3,14,6.0,11.0,SOFT,0.0
1141,7767,3,31,8.0,16.0,SOFT,0.0
1141,7767,4,21,11.0,18.0,SOFT,0.0
1141,7767,3,22,8.0,15.0,SOFT,0.0
1141,7767,3,27,16.0,21.0,SOFT,0.0
1141,7767,3,20,15.0,21.0,SOFT,0.0
1141,7767,3,11,7.0,10.0,SOFT,0.0
1141,7767,5,63,16.0,17.0,SOFT,0.0
1141,7767,5,44,15.0,17.0,SOFT,3.0
1141,7767,3,10,8.0,13.0,SOFT,0.0
1141,7767,5,55,17.0,21.0,SOFT,0.0
1141,7767,5,16,17.0,21.0,SOFT,0.0
1141,7767,4,14,11.0,13.0,SOFT,5.0
1141,7767,3,1,11.0,13.0,SOFT,3.0
1141,7767,4,23,13.0,15.0,SOFT,9.0
1141,7767,3,81,10.0,12.0,SOFT,3.0
1141,7767,4,18,14.0,16.0,SOFT,6.0
1141,7767,4,4,14.0,16.0,SOFT,3.0
1141,7767,4,27,21.0,23.0,SOFT,5.0
1141,7767,5,77,12.0,14.0,SOFT,5.0
1141,7767,5,24,11.0,13.0,SOFT,4.0
1141,7767,4,11,10.0,12.0,SOFT,3.0
1141,7768,1,22,1.0,4.0,SOFT,0.0
1141,7768,1,21,1.0,4.0,SOFT,0.0
1141,7768,1,16,1.0,4.0,MEDIUM,0.0
1141,7768,1,55,1.0,4.0,MEDIUM,0.0
1141,7768,1,27,1.0,3.0,SOFT,0.0
1141,7768,1,1,1.0,2.0,SOFT,0.0
1141,7768,1,11,1.0,2.0,SOFT,0.0
1141,7768,1,4,1.0,2.0,SOFT,0.0
1141,7768,1,81,1.0,2.0,SOFT,0.0
1141,7768,1,23,1.0,4.0,SOFT,0.0
1141,7768,1,24,1.0,4.0,SOFT,0.0
1141,7768,1,77,1.0,4.0,SOFT,0.0
1141,7768,1,20,1.0,4.0,SOFT,0.0
1141,7768,2,27,3.0,6.0,SOFT,2.0
1141,7768,1,18,1.0,4.0,SOFT,0.0
1141,7768,2,1,2.0,5.0,SOFT,1.0
1141,7768,1,14,1.0,4.0,SOFT,0.0
1141,7768,2,22,4.0,7.0,SOFT,0.0
1141,7768,1,31,1.0,4.0,SOFT,0.0
1141,7768,2,16,4.0,7.0,SOFT,0.0
1141,7768,2,21,4.0,7.0,SOFT,0.0
1141,7768,1,63,1.0,4.0,SOFT,0.0
1141,7768,1,44,1.0,4.0,SOFT,0.0
1141,7768,2,55,4.0,7.0,SOFT,0.0
1141,7768,2,81,2.0,5.0,SOFT,1.0
1141,7768,2,11,2.0,5.0,SOFT,1.0
1141,7768,1,10,1.0,4.0,SOFT,0.0
1141,7768,1,2,1.0,4.0,SOFT,0.0
1141,7768,2,4,2.0,5.0,SOFT,1.0
1141,7768,3,22,7.0,10.0,SOFT,0.0
1141,7768,2,23,4.0,7.0,SOFT,0.0
1141,7768,2,20,4.0,6.0,SOFT,0.0
1141,7768,3,21,7.0,9.0,SOFT,0.0
1141,7768,2,18,4.0,7.0,SOFT,0.0
1141,7768,2,24,4.0,7.0,SOFT,0.0
